dataset,optimizer,rep,seed,eval,best_so_far
wdbc,ga,0,0,100,0.9824175824175824
wdbc,sa,0,0,1,0.934065934065934
wdbc,sa,0,0,2,0.934065934065934
wdbc,sa,0,0,3,0.934065934065934
wdbc,sa,0,0,4,0.934065934065934
wdbc,sa,0,0,5,0.934065934065934
wdbc,sa,0,0,6,0.934065934065934
wdbc,sa,0,0,7,0.934065934065934
wdbc,sa,0,0,8,0.9670329670329672
wdbc,sa,0,0,9,0.9670329670329672
wdbc,sa,0,0,10,0.9670329670329672
wdbc,sa,0,0,11,0.9670329670329672
wdbc,sa,0,0,12,0.9670329670329672
wdbc,sa,0,0,13,0.9670329670329672
wdbc,sa,0,0,14,0.9670329670329672
wdbc,sa,0,0,15,0.9670329670329672
wdbc,sa,0,0,16,0.9736263736263736
wdbc,sa,0,0,17,0.9736263736263736
wdbc,sa,0,0,18,0.9736263736263736
wdbc,sa,0,0,19,0.9736263736263736
wdbc,sa,0,0,20,0.9736263736263736
wdbc,sa,0,0,21,0.9736263736263736
wdbc,sa,0,0,22,0.9736263736263736
wdbc,sa,0,0,23,0.9736263736263736
wdbc,sa,0,0,24,0.978021978021978
wdbc,sa,0,0,25,0.978021978021978
wdbc,sa,0,0,26,0.978021978021978
wdbc,sa,0,0,27,0.978021978021978
wdbc,sa,0,0,28,0.978021978021978
wdbc,sa,0,0,29,0.978021978021978
wdbc,sa,0,0,30,0.9802197802197804
wdbc,sa,0,0,31,0.9802197802197804
wdbc,sa,0,0,32,0.9802197802197804
wdbc,sa,0,0,33,0.9802197802197804
wdbc,sa,0,0,34,0.9802197802197804
wdbc,sa,0,0,35,0.9802197802197804
wdbc,sa,0,0,36,0.9802197802197804
wdbc,sa,0,0,37,0.9802197802197804
wdbc,sa,0,0,38,0.9802197802197804
wdbc,sa,0,0,39,0.9802197802197804
wdbc,sa,0,0,40,0.9802197802197804
wdbc,sa,0,0,41,0.9824175824175824
wdbc,sa,0,0,42,0.9824175824175824
wdbc,sa,0,0,43,0.9824175824175824
wdbc,sa,0,0,44,0.9824175824175824
wdbc,sa,0,0,45,0.9824175824175824
wdbc,sa,0,0,46,0.9824175824175824
wdbc,sa,0,0,47,0.9824175824175824
wdbc,sa,0,0,48,0.9824175824175824
wdbc,sa,0,0,49,0.9824175824175824
wdbc,sa,0,0,50,0.9824175824175824
wdbc,sa,0,0,51,0.9824175824175824
wdbc,sa,0,0,52,0.9824175824175824
wdbc,sa,0,0,53,0.9824175824175824
wdbc,sa,0,0,54,0.9824175824175824
wdbc,sa,0,0,55,0.9824175824175824
wdbc,sa,0,0,56,0.9824175824175824
wdbc,sa,0,0,57,0.9824175824175824
wdbc,sa,0,0,58,0.9824175824175824
wdbc,sa,0,0,59,0.9846153846153848
wdbc,sa,0,0,60,0.9846153846153848
wdbc,sa,0,0,61,0.9846153846153848
wdbc,sa,0,0,62,0.9846153846153848
wdbc,sa,0,0,63,0.9846153846153848
wdbc,sa,0,0,64,0.9846153846153848
wdbc,sa,0,0,65,0.9846153846153848
wdbc,sa,0,0,66,0.9846153846153848
wdbc,sa,0,0,67,0.9846153846153848
wdbc,sa,0,0,68,0.9846153846153848
wdbc,sa,0,0,69,0.9846153846153848
wdbc,sa,0,0,70,0.9846153846153848
wdbc,sa,0,0,71,0.9846153846153848
wdbc,sa,0,0,72,0.9846153846153848
wdbc,sa,0,0,73,0.9846153846153848
wdbc,sa,0,0,74,0.9846153846153848
wdbc,sa,0,0,75,0.9846153846153848
wdbc,sa,0,0,76,0.9846153846153848
wdbc,sa,0,0,77,0.9846153846153848
wdbc,sa,0,0,78,0.9846153846153848
wdbc,sa,0,0,79,0.9846153846153848
wdbc,sa,0,0,80,0.9846153846153848
wdbc,sa,0,0,81,0.9846153846153848
wdbc,sa,0,0,82,0.9846153846153848
wdbc,sa,0,0,83,0.9846153846153848
wdbc,sa,0,0,84,0.9846153846153848
wdbc,sa,0,0,85,0.9846153846153848
wdbc,sa,0,0,86,0.9846153846153848
wdbc,sa,0,0,87,0.9846153846153848
wdbc,sa,0,0,88,0.9846153846153848
wdbc,sa,0,0,89,0.9846153846153848
wdbc,sa,0,0,90,0.9846153846153848
wdbc,sa,0,0,91,0.9846153846153848
wdbc,sa,0,0,92,0.9846153846153848
wdbc,sa,0,0,93,0.9846153846153848
wdbc,sa,0,0,94,0.9846153846153848
wdbc,sa,0,0,95,0.9846153846153848
wdbc,sa,0,0,96,0.9846153846153848
wdbc,sa,0,0,97,0.9846153846153848
wdbc,sa,0,0,98,0.9846153846153848
wdbc,sa,0,0,99,0.9846153846153848
wdbc,sa,0,0,100,0.9846153846153848
wdbc,grid,1,1,1,0.6263736263736264
wdbc,grid,1,1,2,0.6263736263736264
wdbc,grid,1,1,3,0.6263736263736264
wdbc,grid,1,1,4,0.6263736263736264
wdbc,grid,1,1,5,0.879120879120879
wdbc,grid,1,1,6,0.9384615384615383
wdbc,grid,1,1,7,0.9384615384615383
wdbc,grid,1,1,8,0.9384615384615383
wdbc,grid,1,1,9,0.9384615384615383
wdbc,grid,1,1,10,0.9384615384615383
wdbc,grid,1,1,11,0.9384615384615383
wdbc,grid,1,1,12,0.9384615384615383
wdbc,grid,1,1,13,0.9384615384615383
wdbc,grid,1,1,14,0.9384615384615383
wdbc,grid,1,1,15,0.9472527472527472
wdbc,grid,1,1,16,0.956043956043956
wdbc,grid,1,1,17,0.956043956043956
wdbc,grid,1,1,18,0.956043956043956
wdbc,grid,1,1,19,0.956043956043956
wdbc,grid,1,1,20,0.956043956043956
wdbc,grid,1,1,21,0.956043956043956
wdbc,grid,1,1,22,0.956043956043956
wdbc,grid,1,1,23,0.956043956043956
wdbc,grid,1,1,24,0.956043956043956
wdbc,grid,1,1,25,0.9626373626373628
wdbc,grid,1,1,26,0.978021978021978
wdbc,grid,1,1,27,0.978021978021978
wdbc,grid,1,1,28,0.978021978021978
wdbc,grid,1,1,29,0.978021978021978
wdbc,grid,1,1,30,0.978021978021978
wdbc,grid,1,1,31,0.978021978021978
wdbc,grid,1,1,32,0.978021978021978
wdbc,grid,1,1,33,0.978021978021978
wdbc,grid,1,1,34,0.978021978021978
wdbc,grid,1,1,35,0.978021978021978
wdbc,grid,1,1,36,0.9824175824175824
wdbc,grid,1,1,37,0.9824175824175824
wdbc,grid,1,1,38,0.9824175824175824
wdbc,grid,1,1,39,0.9824175824175824
wdbc,grid,1,1,40,0.9824175824175824
wdbc,grid,1,1,41,0.9824175824175824
wdbc,grid,1,1,42,0.9824175824175824
wdbc,grid,1,1,43,0.9824175824175824
wdbc,grid,1,1,44,0.9824175824175824
wdbc,grid,1,1,45,0.9824175824175824
wdbc,grid,1,1,46,0.9824175824175824
wdbc,grid,1,1,47,0.9824175824175824
wdbc,grid,1,1,48,0.9824175824175824
wdbc,grid,1,1,49,0.9824175824175824
wdbc,grid,1,1,50,0.9824175824175824
wdbc,grid,1,1,51,0.9824175824175824
wdbc,grid,1,1,52,0.9824175824175824
wdbc,grid,1,1,53,0.9824175824175824
wdbc,grid,1,1,54,0.9824175824175824
wdbc,grid,1,1,55,0.9824175824175824
wdbc,grid,1,1,56,0.9824175824175824
wdbc,grid,1,1,57,0.9824175824175824
wdbc,grid,1,1,58,0.9824175824175824
wdbc,grid,1,1,59,0.9824175824175824
wdbc,grid,1,1,60,0.9824175824175824
wdbc,grid,1,1,61,0.9824175824175824
wdbc,grid,1,1,62,0.9824175824175824
wdbc,grid,1,1,63,0.9824175824175824
wdbc,grid,1,1,64,0.9824175824175824
wdbc,grid,1,1,65,0.9824175824175824
wdbc,grid,1,1,66,0.9824175824175824
wdbc,grid,1,1,67,0.9824175824175824
wdbc,grid,1,1,68,0.9824175824175824
wdbc,grid,1,1,69,0.9824175824175824
wdbc,grid,1,1,70,0.9824175824175824
wdbc,grid,1,1,71,0.9824175824175824
wdbc,grid,1,1,72,0.9824175824175824
wdbc,grid,1,1,73,0.9824175824175824
wdbc,grid,1,1,74,0.9824175824175824
wdbc,grid,1,1,75,0.9824175824175824
wdbc,grid,1,1,76,0.9824175824175824
wdbc,grid,1,1,77,0.9824175824175824
wdbc,grid,1,1,78,0.9824175824175824
wdbc,grid,1,1,79,0.9824175824175824
wdbc,grid,1,1,80,0.9824175824175824
wdbc,grid,1,1,81,0.9824175824175824
wdbc,grid,1,1,82,0.9824175824175824
wdbc,grid,1,1,83,0.9824175824175824
wdbc,grid,1,1,84,0.9824175824175824
wdbc,grid,1,1,85,0.9824175824175824
wdbc,grid,1,1,86,0.9824175824175824
wdbc,grid,1,1,87,0.9824175824175824
wdbc,grid,1,1,88,0.9824175824175824
wdbc,grid,1,1,89,0.9824175824175824
wdbc,grid,1,1,90,0.9824175824175824
wdbc,grid,1,1,91,0.9824175824175824
wdbc,grid,1,1,92,0.9824175824175824
wdbc,grid,1,1,93,0.9824175824175824
wdbc,grid,1,1,94,0.9824175824175824
wdbc,grid,1,1,95,0.9824175824175824
wdbc,grid,1,1,96,0.9824175824175824
wdbc,grid,1,1,97,0.9824175824175824
wdbc,grid,1,1,98,0.9824175824175824
wdbc,grid,1,1,99,0.9824175824175824
wdbc,grid,1,1,100,0.9824175824175824
wdbc,random,1,1,1,0.931868131868132
wdbc,random,1,1,2,0.931868131868132
wdbc,random,1,1,3,0.931868131868132
wdbc,random,1,1,4,0.945054945054945
wdbc,random,1,1,5,0.978021978021978
wdbc,random,1,1,6,0.978021978021978
wdbc,random,1,1,7,0.978021978021978
wdbc,random,1,1,8,0.978021978021978
wdbc,random,1,1,9,0.9824175824175824
wdbc,random,1,1,10,0.9824175824175824
wdbc,random,1,1,11,0.9824175824175824
wdbc,random,1,1,12,0.9824175824175824
wdbc,random,1,1,13,0.9824175824175824
wdbc,random,1,1,14,0.9824175824175824
wdbc,random,1,1,15,0.9824175824175824
wdbc,random,1,1,16,0.9824175824175824
wdbc,random,1,1,17,0.9824175824175824
wdbc,random,1,1,18,0.9824175824175824
wdbc,random,1,1,19,0.9824175824175824
wdbc,random,1,1,20,0.9824175824175824
wdbc,random,1,1,21,0.9824175824175824
wdbc,random,1,1,22,0.9824175824175824
wdbc,random,1,1,23,0.9824175824175824
wdbc,random,1,1,24,0.9824175824175824
wdbc,random,1,1,25,0.9824175824175824
wdbc,random,1,1,26,0.9824175824175824
wdbc,random,1,1,27,0.9824175824175824
wdbc,random,1,1,28,0.9824175824175824
wdbc,random,1,1,29,0.9824175824175824
wdbc,random,1,1,30,0.9824175824175824
wdbc,random,1,1,31,0.9824175824175824
wdbc,random,1,1,32,0.9824175824175824
wdbc,random,1,1,33,0.9824175824175824
wdbc,random,1,1,34,0.9824175824175824
wdbc,random,1,1,35,0.9824175824175824
wdbc,random,1,1,36,0.9824175824175824
wdbc,random,1,1,37,0.9824175824175824
wdbc,random,1,1,38,0.9824175824175824
wdbc,random,1,1,39,0.9824175824175824
wdbc,random,1,1,40,0.9824175824175824
wdbc,random,1,1,41,0.9824175824175824
wdbc,random,1,1,42,0.9824175824175824
wdbc,random,1,1,43,0.9824175824175824
wdbc,random,1,1,44,0.9824175824175824
wdbc,random,1,1,45,0.9824175824175824
wdbc,random,1,1,46,0.9824175824175824
wdbc,random,1,1,47,0.9824175824175824
wdbc,random,1,1,48,0.9824175824175824
wdbc,random,1,1,49,0.9824175824175824
wdbc,random,1,1,50,0.9824175824175824
wdbc,random,1,1,51,0.9824175824175824
wdbc,random,1,1,52,0.9824175824175824
wdbc,random,1,1,53,0.9824175824175824
wdbc,random,1,1,54,0.9824175824175824
wdbc,random,1,1,55,0.9824175824175824
wdbc,random,1,1,56,0.9824175824175824
wdbc,random,1,1,57,0.9824175824175824
wdbc,random,1,1,58,0.9824175824175824
wdbc,random,1,1,59,0.9824175824175824
wdbc,random,1,1,60,0.9824175824175824
wdbc,random,1,1,61,0.9824175824175824
wdbc,random,1,1,62,0.9824175824175824
wdbc,random,1,1,63,0.9824175824175824
wdbc,random,1,1,64,0.9824175824175824
wdbc,random,1,1,65,0.9824175824175824
wdbc,random,1,1,66,0.9824175824175824
wdbc,random,1,1,67,0.9824175824175824
wdbc,random,1,1,68,0.9824175824175824
wdbc,random,1,1,69,0.9824175824175824
wdbc,random,1,1,70,0.9824175824175824
wdbc,random,1,1,71,0.9824175824175824
wdbc,random,1,1,72,0.9824175824175824
wdbc,random,1,1,73,0.9824175824175824
wdbc,random,1,1,74,0.9824175824175824
wdbc,random,1,1,75,0.9824175824175824
wdbc,random,1,1,76,0.9824175824175824
wdbc,random,1,1,77,0.9824175824175824
wdbc,random,1,1,78,0.9824175824175824
wdbc,random,1,1,79,0.9824175824175824
wdbc,random,1,1,80,0.9824175824175824
wdbc,random,1,1,81,0.9824175824175824
wdbc,random,1,1,82,0.9824175824175824
wdbc,random,1,1,83,0.9824175824175824
wdbc,random,1,1,84,0.9824175824175824
wdbc,random,1,1,85,0.9824175824175824
wdbc,random,1,1,86,0.9824175824175824
wdbc,random,1,1,87,0.9824175824175824
wdbc,random,1,1,88,0.9824175824175824
wdbc,random,1,1,89,0.9824175824175824
wdbc,random,1,1,90,0.9824175824175824
wdbc,random,1,1,91,0.9824175824175824
wdbc,random,1,1,92,0.9824175824175824
wdbc,random,1,1,93,0.9824175824175824
wdbc,random,1,1,94,0.9824175824175824
wdbc,random,1,1,95,0.9824175824175824
wdbc,random,1,1,96,0.9824175824175824
wdbc,random,1,1,97,0.9824175824175824
wdbc,random,1,1,98,0.9824175824175824
wdbc,random,1,1,99,0.9824175824175824
wdbc,random,1,1,100,0.9824175824175824
wdbc,bo_tpe,1,1,1,0.931868131868132
wdbc,bo_tpe,1,1,2,0.931868131868132
wdbc,bo_tpe,1,1,3,0.931868131868132
wdbc,bo_tpe,1,1,4,0.945054945054945
wdbc,bo_tpe,1,1,5,0.978021978021978
wdbc,bo_tpe,1,1,6,0.978021978021978
wdbc,bo_tpe,1,1,7,0.978021978021978
wdbc,bo_tpe,1,1,8,0.978021978021978
wdbc,bo_tpe,1,1,9,0.9824175824175824
wdbc,bo_tpe,1,1,10,0.9824175824175824
wdbc,bo_tpe,1,1,11,0.9824175824175824
wdbc,bo_tpe,1,1,12,0.9824175824175824
wdbc,bo_tpe,1,1,13,0.9824175824175824
wdbc,bo_tpe,1,1,14,0.9824175824175824
wdbc,bo_tpe,1,1,15,0.9824175824175824
wdbc,bo_tpe,1,1,16,0.9824175824175824
wdbc,bo_tpe,1,1,17,0.9824175824175824
wdbc,bo_tpe,1,1,18,0.9824175824175824
wdbc,bo_tpe,1,1,19,0.9824175824175824
wdbc,bo_tpe,1,1,20,0.9824175824175824
wdbc,bo_tpe,1,1,21,0.9824175824175824
wdbc,bo_tpe,1,1,22,0.9824175824175824
wdbc,bo_tpe,1,1,23,0.9824175824175824
wdbc,bo_tpe,1,1,24,0.9824175824175824
wdbc,bo_tpe,1,1,25,0.9824175824175824
wdbc,bo_tpe,1,1,26,0.9824175824175824
wdbc,bo_tpe,1,1,27,0.9824175824175824
wdbc,bo_tpe,1,1,28,0.9824175824175824
wdbc,bo_tpe,1,1,29,0.9824175824175824
wdbc,bo_tpe,1,1,30,0.9824175824175824
wdbc,bo_tpe,1,1,31,0.9824175824175824
wdbc,bo_tpe,1,1,32,0.9824175824175824
wdbc,bo_tpe,1,1,33,0.9824175824175824
wdbc,bo_tpe,1,1,34,0.9824175824175824
wdbc,bo_tpe,1,1,35,0.9824175824175824
wdbc,bo_tpe,1,1,36,0.9824175824175824
wdbc,bo_tpe,1,1,37,0.9824175824175824
wdbc,bo_tpe,1,1,38,0.9824175824175824
wdbc,bo_tpe,1,1,39,0.9824175824175824
wdbc,bo_tpe,1,1,40,0.9824175824175824
wdbc,bo_tpe,1,1,41,0.9824175824175824
wdbc,bo_tpe,1,1,42,0.9824175824175824
wdbc,bo_tpe,1,1,43,0.9824175824175824
wdbc,bo_tpe,1,1,44,0.9824175824175824
wdbc,bo_tpe,1,1,45,0.9824175824175824
wdbc,bo_tpe,1,1,46,0.9824175824175824
wdbc,bo_tpe,1,1,47,0.9824175824175824
wdbc,bo_tpe,1,1,48,0.9824175824175824
wdbc,bo_tpe,1,1,49,0.9846153846153848
wdbc,bo_tpe,1,1,50,0.9846153846153848
wdbc,bo_tpe,1,1,51,0.9846153846153848
wdbc,bo_tpe,1,1,52,0.9846153846153848
wdbc,bo_tpe,1,1,53,0.9846153846153848
wdbc,bo_tpe,1,1,54,0.9846153846153848
wdbc,bo_tpe,1,1,55,0.9846153846153848
wdbc,bo_tpe,1,1,56,0.9846153846153848
wdbc,bo_tpe,1,1,57,0.9846153846153848
wdbc,bo_tpe,1,1,58,0.9846153846153848
wdbc,bo_tpe,1,1,59,0.9846153846153848
wdbc,bo_tpe,1,1,60,0.9846153846153848
wdbc,bo_tpe,1,1,61,0.9846153846153848
wdbc,bo_tpe,1,1,62,0.9846153846153848
wdbc,bo_tpe,1,1,63,0.9846153846153848
wdbc,bo_tpe,1,1,64,0.9846153846153848
wdbc,bo_tpe,1,1,65,0.9846153846153848
wdbc,bo_tpe,1,1,66,0.9846153846153848
wdbc,bo_tpe,1,1,67,0.9846153846153848
wdbc,bo_tpe,1,1,68,0.9846153846153848
wdbc,bo_tpe,1,1,69,0.9846153846153848
wdbc,bo_tpe,1,1,70,0.9846153846153848
wdbc,bo_tpe,1,1,71,0.9846153846153848
wdbc,bo_tpe,1,1,72,0.9846153846153848
wdbc,bo_tpe,1,1,73,0.9846153846153848
wdbc,bo_tpe,1,1,74,0.9846153846153848
wdbc,bo_tpe,1,1,75,0.9846153846153848
wdbc,bo_tpe,1,1,76,0.9846153846153848
wdbc,bo_tpe,1,1,77,0.9846153846153848
wdbc,bo_tpe,1,1,78,0.9846153846153848
wdbc,bo_tpe,1,1,79,0.9846153846153848
wdbc,bo_tpe,1,1,80,0.9846153846153848
wdbc,bo_tpe,1,1,81,0.9846153846153848
wdbc,bo_tpe,1,1,82,0.9846153846153848
wdbc,bo_tpe,1,1,83,0.9846153846153848
wdbc,bo_tpe,1,1,84,0.9846153846153848
wdbc,bo_tpe,1,1,85,0.9846153846153848
wdbc,bo_tpe,1,1,86,0.9846153846153848
wdbc,bo_tpe,1,1,87,0.9846153846153848
wdbc,bo_tpe,1,1,88,0.9846153846153848
wdbc,bo_tpe,1,1,89,0.9846153846153848
wdbc,bo_tpe,1,1,90,0.9846153846153848
wdbc,bo_tpe,1,1,91,0.9846153846153848
wdbc,bo_tpe,1,1,92,0.9846153846153848
wdbc,bo_tpe,1,1,93,0.9846153846153848
wdbc,bo_tpe,1,1,94,0.9846153846153848
wdbc,bo_tpe,1,1,95,0.9846153846153848
wdbc,bo_tpe,1,1,96,0.9846153846153848
wdbc,bo_tpe,1,1,97,0.9846153846153848
wdbc,bo_tpe,1,1,98,0.9846153846153848
wdbc,bo_tpe,1,1,99,0.9846153846153848
wdbc,bo_tpe,1,1,100,0.9846153846153848
wdbc,pso,1,1,1,0.6615384615384615
wdbc,pso,1,1,2,0.7978021978021979
wdbc,pso,1,1,3,0.7978021978021979
wdbc,pso,1,1,4,0.9142857142857144
wdbc,pso,1,1,5,0.9626373626373624
wdbc,pso,1,1,6,0.9802197802197804
wdbc,pso,1,1,7,0.9802197802197804
wdbc,pso,1,1,8,0.9802197802197804
wdbc,pso,1,1,9,0.9802197802197804
wdbc,pso,1,1,10,0.9802197802197804
wdbc,pso,1,1,11,0.9802197802197804
wdbc,pso,1,1,12,0.9824175824175824
wdbc,pso,1,1,13,0.9824175824175824
wdbc,pso,1,1,14,0.9824175824175824
wdbc,pso,1,1,15,0.9824175824175824
wdbc,pso,1,1,16,0.9824175824175824
wdbc,pso,1,1,17,0.9824175824175824
wdbc,pso,1,1,18,0.9824175824175824
wdbc,pso,1,1,19,0.9824175824175824
wdbc,pso,1,1,20,0.9824175824175824
wdbc,pso,1,1,21,0.9824175824175824
wdbc,pso,1,1,22,0.9824175824175824
wdbc,pso,1,1,23,0.9824175824175824
wdbc,pso,1,1,24,0.9824175824175824
wdbc,pso,1,1,25,0.9824175824175824
wdbc,pso,1,1,26,0.9824175824175824
wdbc,pso,1,1,27,0.9824175824175824
wdbc,pso,1,1,28,0.9824175824175824
wdbc,pso,1,1,29,0.9824175824175824
wdbc,pso,1,1,30,0.9824175824175824
wdbc,pso,1,1,31,0.9824175824175824
wdbc,pso,1,1,32,0.9824175824175824
wdbc,pso,1,1,33,0.9824175824175824
wdbc,pso,1,1,34,0.9824175824175824
wdbc,pso,1,1,35,0.9824175824175824
wdbc,pso,1,1,36,0.9824175824175824
wdbc,pso,1,1,37,0.9824175824175824
wdbc,pso,1,1,38,0.9824175824175824
wdbc,pso,1,1,39,0.9824175824175824
wdbc,pso,1,1,40,0.9824175824175824
wdbc,pso,1,1,41,0.9824175824175824
wdbc,pso,1,1,42,0.9824175824175824
wdbc,pso,1,1,43,0.9824175824175824
wdbc,pso,1,1,44,0.9824175824175824
wdbc,pso,1,1,45,0.9824175824175824
wdbc,pso,1,1,46,0.9824175824175824
wdbc,pso,1,1,47,0.9824175824175824
wdbc,pso,1,1,48,0.9824175824175824
wdbc,pso,1,1,49,0.9824175824175824
wdbc,pso,1,1,50,0.9824175824175824
wdbc,pso,1,1,51,0.9824175824175824
wdbc,pso,1,1,52,0.9824175824175824
wdbc,pso,1,1,53,0.9824175824175824
wdbc,pso,1,1,54,0.9824175824175824
wdbc,pso,1,1,55,0.9824175824175824
wdbc,pso,1,1,56,0.9824175824175824
wdbc,pso,1,1,57,0.9824175824175824
wdbc,pso,1,1,58,0.9824175824175824
wdbc,pso,1,1,59,0.9824175824175824
wdbc,pso,1,1,60,0.9824175824175824
wdbc,pso,1,1,61,0.9824175824175824
wdbc,pso,1,1,62,0.9824175824175824
wdbc,pso,1,1,63,0.9824175824175824
wdbc,pso,1,1,64,0.9824175824175824
wdbc,pso,1,1,65,0.9824175824175824
wdbc,pso,1,1,66,0.9824175824175824
wdbc,pso,1,1,67,0.9824175824175824
wdbc,pso,1,1,68,0.9824175824175824
wdbc,pso,1,1,69,0.9824175824175824
wdbc,pso,1,1,70,0.9824175824175824
wdbc,pso,1,1,71,0.9824175824175824
wdbc,pso,1,1,72,0.9824175824175824
wdbc,pso,1,1,73,0.9824175824175824
wdbc,pso,1,1,74,0.9824175824175824
wdbc,pso,1,1,75,0.9824175824175824
wdbc,pso,1,1,76,0.9824175824175824
wdbc,pso,1,1,77,0.9824175824175824
wdbc,pso,1,1,78,0.9824175824175824
wdbc,pso,1,1,79,0.9824175824175824
wdbc,pso,1,1,80,0.9824175824175824
wdbc,pso,1,1,81,0.9824175824175824
wdbc,pso,1,1,82,0.9824175824175824
wdbc,pso,1,1,83,0.9824175824175824
wdbc,pso,1,1,84,0.9824175824175824
wdbc,pso,1,1,85,0.9824175824175824
wdbc,pso,1,1,86,0.9824175824175824
wdbc,pso,1,1,87,0.9824175824175824
wdbc,pso,1,1,88,0.9824175824175824
wdbc,pso,1,1,89,0.9824175824175824
wdbc,pso,1,1,90,0.9824175824175824
wdbc,pso,1,1,91,0.9824175824175824
wdbc,pso,1,1,92,0.9824175824175824
wdbc,pso,1,1,93,0.9824175824175824
wdbc,pso,1,1,94,0.9824175824175824
wdbc,pso,1,1,95,0.9824175824175824
wdbc,pso,1,1,96,0.9824175824175824
wdbc,pso,1,1,97,0.9824175824175824
wdbc,pso,1,1,98,0.9824175824175824
wdbc,pso,1,1,99,0.9824175824175824
wdbc,pso,1,1,100,0.9824175824175824
wdbc,de,1,1,1,0.6263736263736264
wdbc,de,1,1,2,0.6263736263736264
wdbc,de,1,1,3,0.9714285714285716
wdbc,de,1,1,4,0.9714285714285716
wdbc,de,1,1,5,0.9714285714285716
wdbc,de,1,1,6,0.9714285714285716
wdbc,de,1,1,7,0.9714285714285716
wdbc,de,1,1,8,0.978021978021978
wdbc,de,1,1,9,0.978021978021978
wdbc,de,1,1,10,0.978021978021978
wdbc,de,1,1,11,0.978021978021978
wdbc,de,1,1,12,0.978021978021978
wdbc,de,1,1,13,0.978021978021978
wdbc,de,1,1,14,0.978021978021978
wdbc,de,1,1,15,0.978021978021978
wdbc,de,1,1,16,0.978021978021978
wdbc,de,1,1,17,0.978021978021978
wdbc,de,1,1,18,0.978021978021978
wdbc,de,1,1,19,0.978021978021978
wdbc,de,1,1,20,0.978021978021978
wdbc,de,1,1,21,0.978021978021978
wdbc,de,1,1,22,0.978021978021978
wdbc,de,1,1,23,0.978021978021978
wdbc,de,1,1,24,0.9802197802197804
wdbc,de,1,1,25,0.9802197802197804
wdbc,de,1,1,26,0.9802197802197804
wdbc,de,1,1,27,0.9802197802197804
wdbc,de,1,1,28,0.9802197802197804
wdbc,de,1,1,29,0.9802197802197804
wdbc,de,1,1,30,0.9802197802197804
wdbc,de,1,1,31,0.9802197802197804
wdbc,de,1,1,32,0.9802197802197804
wdbc,de,1,1,33,0.9802197802197804
wdbc,de,1,1,34,0.9802197802197804
wdbc,de,1,1,35,0.9802197802197804
wdbc,de,1,1,36,0.9802197802197804
wdbc,de,1,1,37,0.9802197802197804
wdbc,de,1,1,38,0.9802197802197804
wdbc,de,1,1,39,0.9802197802197804
wdbc,de,1,1,40,0.9802197802197804
wdbc,de,1,1,41,0.9802197802197804
wdbc,de,1,1,42,0.9802197802197804
wdbc,de,1,1,43,0.9802197802197804
wdbc,de,1,1,44,0.9802197802197804
wdbc,de,1,1,45,0.9802197802197804
wdbc,de,1,1,46,0.9802197802197804
wdbc,de,1,1,47,0.9802197802197804
wdbc,de,1,1,48,0.9802197802197804
wdbc,de,1,1,49,0.9802197802197804
wdbc,de,1,1,50,0.9802197802197804
wdbc,de,1,1,51,0.9802197802197804
wdbc,de,1,1,52,0.9802197802197804
wdbc,de,1,1,53,0.9802197802197804
wdbc,de,1,1,54,0.9802197802197804
wdbc,de,1,1,55,0.9802197802197804
wdbc,de,1,1,56,0.9802197802197804
wdbc,de,1,1,57,0.9802197802197804
wdbc,de,1,1,58,0.9802197802197804
wdbc,de,1,1,59,0.9802197802197804
wdbc,de,1,1,60,0.9802197802197804
wdbc,de,1,1,61,0.9802197802197804
wdbc,de,1,1,62,0.9802197802197804
wdbc,de,1,1,63,0.9802197802197804
wdbc,de,1,1,64,0.9802197802197804
wdbc,de,1,1,65,0.9802197802197804
wdbc,de,1,1,66,0.9802197802197804
wdbc,de,1,1,67,0.9802197802197804
wdbc,de,1,1,68,0.9802197802197804
wdbc,de,1,1,69,0.9802197802197804
wdbc,de,1,1,70,0.9802197802197804
wdbc,de,1,1,71,0.9802197802197804
wdbc,de,1,1,72,0.9802197802197804
wdbc,de,1,1,73,0.9802197802197804
wdbc,de,1,1,74,0.9802197802197804
wdbc,de,1,1,75,0.9802197802197804
wdbc,de,1,1,76,0.9802197802197804
wdbc,de,1,1,77,0.9802197802197804
wdbc,de,1,1,78,0.9802197802197804
wdbc,de,1,1,79,0.9802197802197804
wdbc,de,1,1,80,0.9802197802197804
wdbc,de,1,1,81,0.9802197802197804
wdbc,de,1,1,82,0.9802197802197804
wdbc,de,1,1,83,0.9802197802197804
wdbc,de,1,1,84,0.9802197802197804
wdbc,de,1,1,85,0.9802197802197804
wdbc,de,1,1,86,0.9802197802197804
wdbc,de,1,1,87,0.9802197802197804
wdbc,de,1,1,88,0.9802197802197804
wdbc,de,1,1,89,0.9802197802197804
wdbc,de,1,1,90,0.9802197802197804
wdbc,de,1,1,91,0.9802197802197804
wdbc,de,1,1,92,0.9824175824175824
wdbc,de,1,1,93,0.9824175824175824
wdbc,de,1,1,94,0.9824175824175824
wdbc,de,1,1,95,0.9824175824175824
wdbc,de,1,1,96,0.9824175824175824
wdbc,de,1,1,97,0.9824175824175824
wdbc,de,1,1,98,0.9824175824175824
wdbc,de,1,1,99,0.9824175824175824
wdbc,de,1,1,100,0.9824175824175824
